resale_price_Lakh,prediction
5.13,5.008099999999998
22.0,19.449800000000003
7.0,6.260199999999998
1.7,1.9588999999999992
1.6,2.164899999999999
7.0,7.061500000000002
3.43,3.779000000000004
8.06,9.260500000000004
2.6,5.282
60.75,57.598
6.2,6.138600000000001
6.5,6.362100000000001
14.0,13.228399999999997
9.0,8.8836
9.75,10.289799999999998
7.07,6.819000000000006
52.5,54.328
6.98,6.904000000000001
5.92,6.095399999999999
1.2,1.2054
4.56,4.527700000000001
5.58,5.193600000000003
6.92,5.5261000000000005
6.0,5.913299999999998
4.0,6.358499999999991
9.0,8.190000000000001
2.8,3.184100000000005
4.5,4.2738
5.0,5.356899999999999
2.88,3.036599999999999
5.42,5.186500000000003
9.95,12.396200000000016
3.57,3.6291999999999978
9.45,9.16340000000001
3.48,3.8673000000000006
6.25,6.2619
8.55,8.434499999999993
4.0,4.070199999999999
5.5,5.6088
8.3,8.400599999999992
6.95,7.047200000000006
2.92,3.0176999999999987
14.25,13.307499999999994
51.5,51.039699999999996
20.85,20.601599999999976
37.95,37.28299999999997
9.9,9.86829999999999
6.15,6.391499999999991
5.85,6.239699999999999
62.0,62.39549999999999
4.16,4.528200000000007
7.3,7.347699999999991
5.25,4.7269999999999985
79.99,92.7794999999999
39.5,40.5101
2.4,2.707599999999999
9.72,9.647200000000014
32.0,25.484700000000007
23.9,22.486400000000035
5.0,4.8025
2.24,2.1544000000000016
5.15,5.015999999999995
4.0,3.956700000000002
28.0,27.3437
15.25,15.3217
6.25,6.032599999999999
5.0,4.784199999999999
9.0,10.7822
8.8,8.84699999999999
4.5,5.543800000000001
4.5,5.167099999999996
5.03,5.399699999999998
3.95,3.5749999999999953
5.75,4.4558
3.7,3.8336999999999968
14.35,13.669299999999994
3.94,4.2634
2.51,2.6743999999999972
8.11,7.974500000000006
8.61,8.603100000000007
9.75,9.894700000000002
3.0,2.7088000000000005
2.34,2.2504000000000013
3.5,3.529899999999999
3.85,3.7895000000000025
8.47,7.7032000000000025
7.4,7.419499999999994
6.73,6.718600000000006
13.0,11.990599999999999
14.73,14.322200000000004
3.0,3.2612999999999994
2.5,2.9915999999999987
4.93,5.116000000000005
8.4,8.71909999999999
0.95,0.8462000000000005
19.25,18.8755
9.0,9.410900000000002
10.0,8.541399999999996
22.5,22.3653
7.05,6.759599999999997
9.39,9.30839999999999
5.5,5.133999999999999
4.71,4.738399999999995
20.0,20.540599999999998
1.6,2.0098999999999982
8.78,8.779999999999987
6.0,5.719799999999999
8.0,5.913900000000001
22.5,17.549900000000008
5.0,5.247000000000001
13.45,12.878300000000017
6.95,7.790200000000004
4.55,4.470400000000003
5.54,5.107200000000005
2.7,2.525699999999997
9.75,9.7983
11.74,11.1537
4.25,4.542299999999998
20.0,19.654999999999998
3.11,2.944100000000004
14.75,14.831700000000003
14.9,13.17130000000001
3.54,3.436600000000003
4.85,4.926000000000006
8.95,9.66160000000001
62.0,61.6334
3.0,3.7405999999999993
3.1,3.095
1.85,1.8698585999999973
5.33,5.448799999999998
38.0,38.9445
2.93,3.2739000000000034
3.8,3.735600000000003
6.0,5.211900000000001
3.01,3.009799999999998
5.77,5.493699999999995
7.0,6.9301999999999975
65.0,64.53849999999997
29.5,38.87100000000001
23.25,20.555999999999994
3.75,3.7093000000000003
5.31,4.764700000000001
4.19,4.432199999999999
4.9,4.775799999999995
8.99,5.5853
5.1,5.0577000000000085
10.5,9.562200000000004
5.0,6.450399999999999
1.7,1.7828999999999993
7.5,9.1719
2.2,2.775299999999996
3.73,3.9730000000000003
23.0,23.489500000000007
8.81,8.247400000000004
18.0,17.3723
3.49,3.8828000000000027
6.2,6.220900000000001
3.04,3.0776000000000003
9.5,9.123600000000003
8.5,7.377700000000002
6.2,6.8277000000000045
2.1,2.1783999999999977
8.5,7.5322
7.75,7.311900000000003
12.5,11.9772
7.55,7.155099999999997
1.98,1.9751999999999983
3.0,3.113399999999999
7.25,6.850699999999998
2.14,2.5132999999999974
5.4,4.501399999999997
1.0,0.8650914000000002
5.5,5.214000000000001
7.25,7.019
6.1,6.623500000000007
6.45,6.625800000000002
3.9,3.906599999999997
10.0,10.1799
5.24,5.318700000000003
6.3,6.339599999999998
17.75,17.7051
4.44,4.4178999999999995
5.33,5.406699999999997
15.0,15.825400000000007
4.38,3.8448
5.15,5.124399999999995
4.46,4.555099999999999
5.4,5.7332999999999945
8.95,8.296100000000008
5.64,6.6432
13.5,13.833299999999998
6.7,6.4421
3.06,3.2344
7.0,6.900399999999999
2.93,2.788000000000003
1.9,1.8778
4.6,4.703700000000004
12.0,13.2226
4.12,5.214399999999997
15.5,15.039300000000003
5.8,6.661099999999997
20.85,19.503499999999978
8.5,8.382500000000002
2.75,2.620799999999999
3.2,2.7902999999999976
15.9,15.628600000000013
41.9,45.971000000000025
5.45,5.138999999999992
3.7,3.636599999999996
2.33,3.134399999999999
7.89,7.6837999999999935
8.64,8.586600000000002
3.65,3.532899999999998
10.43,10.183900000000007
7.95,7.774000000000005
7.0,7.061
6.65,6.435499999999994
1.65,1.906300000000003
2.8,2.980700000000003
2.76,2.5969000000000007
3.82,4.3970999999999965
9.25,8.557699999999999
7.13,7.268799999999998
8.0,9.030599999999998
3.3,3.3740000000000037
7.5,7.5334
16.5,16.767500000000005
7.1,6.858600000000008
6.32,5.984000000000002
10.33,10.138700000000016
7.25,6.7543
1.29,1.6067000000000005
2.9,2.981500000000001
6.2,6.979100000000001
9.9,9.83699999999999
5.42,4.980300000000002
3.3,2.823100000000004
17.9,19.37170000000003
4.99,5.191100000000003
4.83,5.0125999999999955
3.5,3.3601999999999994
0.99,1.7576445
12.6,12.1659
0.94231,1.2340322000000017
11.5,11.673100000000002
9.0,9.1477
3.95,4.039299999999998
7.94,9.234100000000014
11.0,10.448599999999999
5.7,5.049200000000003
3.09,2.8029000000000006
2.44,2.4547999999999988
4.22,4.2555999999999985
4.87,4.790800000000003
31.5,32.419700000000006
28.5,29.602700000000006
6.66,6.874
7.02,11.0973
3.5,3.838100000000001
2.13,2.1530999999999985
2.34,2.3481000000000023
8.25,7.9848
4.5,4.1559
6.35,6.547600000000008
1.8,1.828800000000001
23.95,21.432900000000014
2.91,2.7037999999999998
1.6,2.356899999999999
15.0,15.345900000000002
2.0,2.282229299999999
11.9,15.04290000000002
4.8,4.745900000000005
11.35,12.127399999999998
6.25,6.7918
8.09,8.090200000000003
6.25,6.1249
8.28,8.087199999999989
3.5,3.5783000000000005
3.5,4.014799999999999
23.65,24.08720000000003
2.75,2.7886000000000006
3.31,3.4386
1.5,1.5384
2.84,2.9592999999999994
10.0,9.869399999999999
4.0,4.185300000000001
7.43,7.233099999999995
10.26,9.267499999999998
3.3,3.750900000000005
5.5,4.8532
11.3,10.877999999999986
3.45,3.6335999999999977
5.1,4.444300000000002
3.5,4.454
8.19,8.123700000000008
2.58,2.426500000000003
21.75,26.1345
3.0,3.3355
10.95,11.13490000000001
42.9,38.95820000000004
7.99,8.299100000000005
6.1,6.173400000000006
16.99,14.4418
5.42,6.8340000000000005
4.0,4.051300000000001
23.49,22.485599999999994
28.75,38.519899999999986
2.5,2.7645
4.1,4.209500000000005
8.9,9.503599999999992
4.05,3.9944000000000046
2.34,2.1471000000000013
8.73,9.143599999999994
9.75,8.535199999999998
8.59,8.332500000000001
3.6,3.3539000000000017
6.5,7.110399999999999
2.0,2.5431000000000012
0.6,0.8267539999999995
8.75,7.8904000000000005
5.69,5.511000000000001
2.99,1.8791
4.77,5.532899999999999
7.72,7.245800000000012
17.7,17.58140000000002
7.13,7.332699999999997
4.12,4.098900000000003
12.12,12.982699999999989
2.29,2.6388
67.0,69.72189999999999
2.75,2.6104000000000003
6.75,6.596700000000001
2.6,2.7938999999999994
3.76,3.6135999999999964
2.6,2.6357999999999975
44.0,47.811800000000005
5.83,5.993400000000001
1.99,2.295100000000002
8.21,7.9580000000000055
2.3,2.3100000000000027
4.84,4.942799999999994
5.82,5.212300000000002
2.75,2.5065999999999993
4.7,4.4135999999999935
5.45,5.5882999999999985
5.01,4.599399999999999
1.9,1.952500000000002
9.6,8.820500000000006
16.9,12.913099999999986
4.82,4.6904999999999974
5.99,5.344000000000002
5.75,5.877599999999998
4.87,4.507900000000003
8.4,8.647799999999991
6.45,7.717300000000005
6.99,5.951300000000003
28.75,28.938499999999998
5.85,5.336700000000005
3.45,3.3567999999999962
26.95,25.078599999999998
5.9,5.189099999999993
9.1,9.232300000000008
1.75,1.7599000000000005
3.94,3.8064999999999993
1.15,1.1374100000000014
6.03,5.91619999999999
1.5,1.5667159999999998
5.4,5.7517000000000005
1.75,1.7445
8.75,8.948000000000002
5.64,5.834499999999992
58.5,58.953500000000005
4.77,5.001699999999994
8.5,7.162499999999998
5.41,5.732800000000005
8.25,9.484599999999999
9.9,13.278000000000006
8.04,8.413200000000005
5.0,5.2456000000000005
2.98,3.0648999999999997
35.0,30.31840000000001
6.55,5.936499999999999
3.52,3.7573999999999983
11.31,10.92159999999998
5.7,7.256000000000004
4.93,4.806500000000005
3.75,6.3275
6.75,7.060100000000001
5.5,5.1835
5.0,5.118400000000001
14.9,14.487800000000014
36.0,33.05649999999999
12.75,13.481599999999998
7.5,8.353000000000003
13.5,13.658399999999999
3.35,3.3480000000000008
5.0,5.027800000000001
12.95,17.05780000000002
8.06,9.180599999999986
4.96,4.785399999999996
7.0,7.009500000000003
5.67,6.083099999999998
3.5,3.0942999999999996
5.9,5.520399999999994
9.75,10.692799999999998
4.44,4.104599999999999
4.95,5.784100000000003
2.9,3.3494
10.5,8.851800000000003
6.57,6.261200000000003
2.75,3.6679000000000017
5.85,6.48050000000001
2.5,2.3146
1.78,1.7856999999999998
6.0,6.076699999999999
4.8,4.956200000000004
5.7,6.085899999999999
18.0,17.189300000000006
23.5,24.44829999999999
5.29,5.701400000000004
38.0,36.077999999999996
7.91,7.465799999999997
5.65,5.276899999999994
3.26,2.896899999999997
20.0,19.483399999999996
6.2,5.8805000000000005
19.9,23.776500000000027
8.2,8.26820000000001
1.6,2.0661999999999976
5.0,5.188799999999999
4.16,4.823299999999999
13.75,14.031500000000003
6.95,6.5520000000000005
1.93,1.8877000000000033
5.99,5.941400000000005
5.55,5.518900000000001
3.75,4.129000000000001
37.75,39.985299999999995
3.31,3.3634
7.65,7.97979999999999
4.25,4.023
2.63,2.7781999999999987
85.9,81.4624999999999
3.2,3.2819999999999965
11.0,10.7215
0.72,0.7632987999999997
3.8,3.7179000000000046
2.65,2.7344000000000004
2.6,2.679099999999997
17.6,18.66479999999998
4.95,4.835599999999993
8.0,8.402899999999999
5.38,5.432299999999998
8.3,8.504699999999998
7.5,9.160200000000001
20.6,18.854999999999976
1.5,1.0952028999999999
7.0,7.2989
10.5,10.937500000000002
6.54,6.438799999999999
23.0,22.2944
6.5,5.125899999999998
7.9,8.713500000000003
3.58,3.3656999999999972
17.47,17.631900000000016
2.52,2.621500000000002
14.75,14.434800000000005
13.95,13.604600000000023
4.85,4.932000000000006
4.69,4.520799999999999
29.25,30.1982
4.0,4.2945
10.25,12.455200000000005
4.3,4.454800000000005
3.5,3.8544999999999994
4.5,4.372400000000001
13.28,14.12109999999999
6.69,6.216300000000002
7.0,7.179800000000003
2.3,2.200429300000002
7.0,8.8955
7.41,7.669299999999998
7.5,7.6249
9.25,9.200100000000003
14.53,14.371499999999992
4.45,3.6916999999999978
6.96,6.817300000000002
3.37,3.4036000000000013
6.35,6.530700000000011
8.13,8.128299999999998
9.0,8.882900000000001
5.16,4.797200000000001
4.25,4.3776
8.5,8.891400000000003
8.0,7.058800000000004
7.0,7.5484
1.05,1.1340799999999989
6.43,5.912499999999998
7.36,8.109699999999997
2.48,2.5398999999999976
21.0,20.62166666666667
2.0,2.2019
6.0,6.6191
6.48,5.864300000000006
3.91,3.8013000000000003
2.6,2.6733999999999987
4.25,4.187799999999999
6.51,6.270899999999996
3.5,3.5893000000000006
6.75,6.694200000000004
9.7,9.819000000000011
5.65,5.2542999999999935
4.1,3.994600000000002
4.65,5.150199999999997
5.21,5.414999999999996
21.75,23.197
4.98,4.903400000000002
2.2,2.5991999999999966
5.15,5.829399999999992
9.25,9.488800000000001
3.45,3.3919999999999977
2.8,4.3078999999999965
5.86,5.5853000000000055
4.0,3.6447000000000003
9.6,9.36850000000001
6.55,6.374899999999998
9.0,9.053999999999998
9.35,9.22750000000001
2.55,2.793800000000003
17.25,17.73600000000001
8.03,7.799299999999987
4.5,4.495100000000001
5.7,5.733399999999998
5.58,5.498599999999999
6.32,6.490800000000006
4.25,4.686599999999999
9.99,10.002900000000004
2.5,2.7119
4.5,4.2991
6.03,5.291400000000003
0.9,0.9262996000000008
9.49,9.096200000000005
20.0,20.119000000000007
6.4,6.539599999999994
2.16,2.176999999999998
4.75,4.9653
6.95,7.032000000000005
14.21,13.778999999999998
3.3,3.218200000000002
5.32,5.1119999999999965
3.25,3.204699999999999
7.94,7.0186000000000055
2.7,2.577899999999997
1.8,2.1266000000000025
3.18,3.1398000000000037
2.25,2.3063
4.51,4.316099999999994
6.9,6.640399999999992
2.22,2.1679998999999994
5.64,5.249099999999993
7.4,8.102299999999993
3.82,3.8635999999999977
4.0,4.240200000000002
9.0,8.3813
3.05,4.074000000000004
1.3,1.4937000000000002
5.18,5.493099999999999
1.62,1.885800000000002
45.0,58.82
5.15,4.858499999999995
10.55,9.72569999999999
13.9,14.979100000000011
17.61,16.82959999999998
8.25,8.437400000000002
8.6,8.03640000000001
5.8,5.920800000000001
8.0,8.088299999999998
1.9,1.8064000000000004
4.95,4.927699999999993
10.0,10.681099999999999
25.0,24.59749999999999
7.0,6.6213999999999995
5.95,5.550199999999998
2.5,2.352399999999999
11.5,12.547900000000002
5.38,5.435199999999997
17.5,15.5109
11.71,8.53190000000001
28.75,28.862000000000002
8.35,7.765200000000009
5.34,4.9531999999999945
4.92,5.134400000000002
5.29,5.306400000000005
5.37,5.3644000000000025
7.13,6.9134999999999955
9.99,10.238800000000007
9.69,9.299600000000018
7.35,7.411799999999992
7.87,7.602800000000003
7.51,6.965100000000001
3.8,3.9078000000000013
7.99,9.038799999999995
8.93,8.526599999999991
4.5,6.6947
2.68,2.6417000000000037
9.0,8.945199999999998
10.25,12.336400000000001
11.45,11.096599999999992
18.9,18.579000000000022
5.82,5.7022
4.87,5.316100000000003
1.45,1.6386999999999992
6.97,7.2404000000000135
2.35,2.3116999999999983
4.45,6.016900000000001
5.36,5.295700000000007
5.52,5.634799999999995
10.0,9.7048
18.9,19.88840000000003
5.5,5.316799999999997
9.67,9.942599999999985
2.25,2.1799
1.15,1.546400000000001
8.25,8.145200000000003
34.5,35.45550000000001
5.6,4.960800000000003
4.75,5.0958000000000006
7.75,8.201299999999998
1.9,2.208400000000002
47.5,44.809400000000004
3.92,4.266300000000003
1.45,1.6133000000000004
2.61,2.630900000000006
14.23,13.052300000000011
8.39,8.369599999999991
1.25,1.5388999
8.75,8.868900000000002
15.75,14.725299999999997
3.3,3.197000000000003
4.5,4.711600000000001
12.9,13.842400000000008
11.75,11.7002
1.8,2.033700000000002
6.65,6.593299999999991
7.25,7.2668
5.41,5.576600000000004
4.35,4.185900000000005
51.9,52.61749999999998
10.75,10.826200000000004
3.5,3.8604999999999996
3.12,3.095900000000002
6.72,6.42060000000001
6.25,5.7513
6.65,6.538099999999994
9.7,9.052800000000012
8.0,8.1721
9.09,8.972300000000008
6.4,6.321799999999992
2.85,2.686199999999998
2.55,2.465500000000003
6.91,6.850600000000001
5.56,5.257899999999996
9.19,9.27980000000002
1.8,1.6837000000000006
9.85,9.800800000000013
5.64,5.654299999999994
8.76,10.013899999999996
10.5,9.712000000000002
2.13,2.3688999999999987
3.04,3.1145000000000027
35.5,35.1805
4.19,4.233699999999998
5.2,5.149599999999993
4.21,4.072599999999995
6.5,6.4982000000000015
4.12,3.8912000000000004
3.92,4.765900000000004
3.2,2.9413999999999962
5.53,5.7275999999999945
6.0,6.584599999999999
3.16,3.1213000000000015
5.12,5.209100000000003
16.75,16.068000000000005
5.65,5.468499999999999
2.0,2.1527999999999996
3.1,3.5882000000000027
9.3,9.377699999999987
7.9,6.9801999999999955
23.0,22.3305
4.2,3.9654999999999956
3.28,3.9049
5.96,5.9709999999999965
0.5,1.2062099999999993
3.5,3.377399999999999
6.59,7.0324
16.5,16.866999999999997
3.12,3.1071000000000013
2.46,2.5283
4.19,4.902899999999999
2.08,2.990600000000002
7.5,6.313000000000003
4.5,4.5563
1.6,1.662658599999998
14.99,15.146500000000003
2.95,2.923599999999996
6.75,7.134800000000001
1.1,1.2729466999999983
4.75,3.873800000000001
3.16,5.5596
9.34,9.206500000000005
5.75,5.1374
7.2,7.410500000000006
4.18,4.359300000000003
6.75,6.855300000000001
4.0,4.305
7.11,7.727100000000008
6.32,5.433399999999999
16.0,15.769100000000003
5.2,5.548399999999997
17.45,17.287300000000027
8.23,7.9107000000000065
1.66,1.688699999999998
2.3,2.4308000000000023
6.54,6.215400000000001
10.69,9.914100000000017
2.6,3.0236000000000005
7.11,7.237200000000007
4.3,4.4433000000000025
3.2,2.8990999999999967
6.3,5.949400000000001
6.8,8.16329999999999
7.95,7.543000000000009
3.2,3.1882999999999964
5.79,5.624900000000004
1.3,1.9909788999999998
2.32,2.1361999999999974
8.9,9.032099999999991
19.95,23.028900000000004
6.8,6.681299999999996
16.4,16.792500000000018
2.0,2.0269293000000004
6.5,6.859800000000002
3.8,3.5558000000000045
3.44,3.5836999999999986
6.0,5.153699999999995
4.3,4.615200000000005
28.75,29.0416
7.25,7.575
9.5,6.8757999999999955
5.56,5.666499999999997
4.66,4.720700000000007
5.27,5.006899999999995
15.9,16.695300000000017
4.9,5.4200999999999935
17.0,17.403
27.5,28.876800000000003
9.75,9.737399999999997
1.8,1.8470000000000013
6.5,6.5091
4.5,4.2157
13.95,16.55860000000002
2.5,2.2985000000000007
3.8,3.8325999999999976
11.25,11.9715
6.83,7.298800000000001
6.4,6.022899999999996
9.25,9.071600000000002
5.78,5.790499999999989
3.81,3.8638999999999992
13.5,12.456600000000003
5.75,5.5188
7.97,6.715300000000011
1.38,1.5675631999999984
2.63,2.657399999999998
69.0,65.913
16.3,15.473999999999988
7.5,6.936200000000001
8.14,7.793099999999994
6.4,6.4499999999999895
2.39,3.2422999999999944
5.31,5.568599999999996
7.04,6.983299999999999
5.5,5.3793
3.46,3.4273999999999973
7.33,7.391000000000008
0.65,0.9766081000000009
14.75,14.725299999999999
4.85,4.848500000000005
39.5,37.26599999999999
3.9,3.810199999999997
2.75,2.7864999999999998
7.09,6.771599999999996
28.25,28.1419
4.44,5.7773
38.5,37.8083
26.9,24.93170000000003
5.7,5.641299999999998
4.75,4.311499999999999
3.5,5.185099999999995
10.85,10.384800000000007
2.3,3.6914000000000042
1.85,1.7503999999999982
2.77,3.770899999999999
6.6,6.4935000000000045
5.95,5.486099999999996
12.7,13.320300000000017
10.83,10.991600000000007
6.35,6.068200000000004
11.75,11.606399999999999
1.5,1.5314999999999994
0.55,0.644859399999999
7.1,6.328699999999999
2.0,1.7925959999999999
4.65,4.839599999999994
3.1,3.009199999999999
8.25,11.4113
4.76,5.068099999999995
5.8,5.492799999999999
30.0,32.130799999999994
24.8,25.93540000000001
3.65,3.553499999999998
6.99,6.884800000000004
2.67,2.971
5.5,5.2214
5.4,5.637699999999992
7.75,7.976599999999999
2.63,2.989500000000001
10.0,11.803300000000002
1.05,1.294492399999999
4.5,4.675300000000001
4.15,3.5002
3.51,3.323899999999996
4.45,4.439699999999997
10.55,10.56049999999999
10.25,11.295500000000002
4.69,4.533199999999997
9.75,8.376999999999999
0.84,0.7656399000000014
6.55,6.325099999999997
14.5,14.839299999999998
1.9,2.399800000000002
4.5,4.4182
9.5,4.323500000000002
5.61,5.764300000000005
9.0,9.632
2.6,2.724599999999999
5.5,5.846400000000001
12.81,12.662799999999981
4.8,5.1964
9.0,7.7917000000000005
53.75,49.8661
4.04,4.215100000000003
4.0,4.5751
1.55,1.7565000000000017
4.62,4.103700000000001
10.0,13.040500000000002
53.75,63.208499999999994
4.5,4.694900000000001
9.75,7.989799999999999
5.14,5.153899999999994
10.0,10.536699999999998
47.9,50.06089999999999
96.8,98.33850000000001
3.49,3.249100000000004
4.9,5.289199999999993
1.45,1.5967135000000001
9.0,8.422
7.0,7.585
2.46,2.8147999999999995
6.81,6.69759999999999
1.65,1.6613000000000016
5.11,4.9965
1.78,2.094800000000001
6.3,5.831000000000005
7.65,7.76729999999999
4.9,5.189500000000002
7.25,7.242599999999999
7.0,6.959099999999999
4.4,3.643599999999998
5.16,4.853600000000007
5.37,5.836199999999999
8.0,8.3233
3.45,3.8169999999999953
4.45,4.127799999999994
5.73,5.673400000000006
7.92,6.7196000000000025
6.71,6.3595
1.99,2.147800000000001
10.0,8.175600000000001
4.19,4.305999999999999
4.5,4.269999999999999
14.75,15.402500000000002
21.9,21.961600000000022
9.32,9.311200000000019
5.26,5.303799999999999
4.95,5.073999999999994
8.75,9.874699999999997
7.87,8.154800000000005
2.93,2.9842000000000017
4.6,4.8663000000000025
8.62,8.419700000000002
8.97,8.5275
4.89,5.056899999999994
16.5,15.666400000000001
6.5,6.5302999999999995
7.0,6.344600000000001
7.08,7.735600000000004
6.37,5.9262000000000015
2.15,2.1297000000000015
10.5,10.915999999999999
4.49,5.247800000000002
3.18,3.210200000000004
3.7,3.408199999999998
19.5,18.7283
2.28,2.2204000000000006
4.2,3.989499999999995
1.15,1.3242000000000018
23.0,22.9431
7.27,7.320499999999995
6.67,10.0827
3.71,3.0737999999999994
16.25,23.4663
2.55,2.975700000000003
58.0,79.70100000000001
14.9,14.394200000000012
2.83,1.9961578
18.25,16.595900000000004
5.3,5.206700000000005
3.45,3.677699999999997
4.26,4.409599999999996
14.0,14.7848
1.5,1.5349293000000004
2.0,1.9260000000000002
5.57,5.763899999999998
5.89,6.103999999999993
3.95,3.923799999999996
17.5,18.7363
7.0,6.8405
3.32,3.218699999999996
0.69,0.8850666000000003
45.5,44.694399999999995
4.21,4.287599999999994
4.8,4.584500000000005
7.38,7.251099999999999
42.5,37.45850000000001
3.89,3.5687999999999938
4.42,4.1811
7.0,6.555899999999999
9.51,9.286199999999997
2.06,2.149
8.5,9.350100000000001
3.4,3.6568999999999976
6.55,6.304399999999999
4.4,4.307599999999996
7.2,7.239300000000002
7.46,7.7696000000000005
2.87,3.2563000000000017
5.0,5.146000000000002
15.0,14.057099999999998
11.5,12.0064
5.87,6.303000000000003
3.2,3.4373999999999967
18.0,18.1682
4.18,4.4422999999999995
33.5,39.666
11.45,12.086700000000016
11.83,12.663400000000014
7.65,7.680199999999989
19.5,18.877999999999997
26.5,28.143599999999996
2.84,2.7076000000000007
6.0,7.6457
41.75,40.7896
8.75,8.2014
5.15,5.230799999999996
5.1,4.832500000000005
4.25,4.109399999999999
11.81,12.643899999999974
19.5,25.0317
14.9,14.295100000000007
1.25,1.7098000000000002
6.21,6.221500000000001
45.5,45.164500000000004
7.78,7.7056999999999904
1.07,1.4663999999999975
3.7,4.052999999999998
0.99,0.9327411999999992
9.25,8.981399999999999
3.8,4.2265999999999995
2.32,2.662499999999997
3.4,3.449899999999998
3.5,3.5404999999999998
1.5,1.3796475000000006
18.0,16.4215
3.87,4.155400000000003
32.5,32.0345
5.72,5.597400000000008
92.0,97.0224
3.6,4.3647000000000045
5.02,5.025999999999995
3.15,3.0511999999999997
8.99,8.423600000000004
7.42,7.657999999999992
6.89,6.937099999999994
4.25,3.5564000000000022
6.0,6.0774
5.7,5.529299999999997
7.86,7.687300000000006
9.5,7.3138
8.09,8.7807
36.5,33.07230000000001
3.5,3.4208
4.98,5.059400000000004
3.99,4.184000000000003
7.5,7.573099999999999
27.5,26.8031
12.0,11.438999999999998
17.5,17.564
10.99,10.117200000000002
6.75,6.2791
2.92,3.2179
4.59,4.990499999999993
3.6,3.2453000000000007
3.85,3.9416000000000015
9.5,11.291000000000002
7.5,7.421500000000001
12.5,12.2906
3.85,3.6309000000000022
2.3,2.1918999999999995
2.66,2.6487999999999983
8.95,8.719600000000009
3.5,3.805799999999999
6.99,6.794300000000002
4.5,4.274500000000001
6.6,6.5722000000000085
11.5,11.7608
7.1,6.9468000000000085
8.0,8.232600000000003
14.5,14.254599999999996
3.6,3.336999999999999
10.16,9.821900000000007
6.45,6.577800000000004
4.3,4.170300000000005
4.9,4.320799999999997
3.69,3.309899999999999
4.5,6.572400000000001
13.87,13.575999999999986
4.75,4.585699999999999
7.13,7.239799999999998
5.77,6.038500000000002
2.8,2.8772000000000033
9.0,9.233700000000002
14.9,14.666100000000007
11.65,9.228200000000001
1.65,1.5802000000000018
6.18,5.993799999999998
4.79,4.823600000000004
9.75,9.1363
2.8,2.844500000000004
9.53,9.732799999999987
4.17,4.082600000000002
8.0,8.119400000000002
6.71,6.5668000000000015
10.38,10.225099999999998
10.5,9.060800000000002
5.2,4.981999999999996
3.32,3.5144999999999964
6.25,6.174499999999999
3.99,4.218800000000003
1.9,1.9284000000000028
4.03,4.029899999999995
3.4,4.291999999999999
2.96,2.8824999999999985
7.32,7.481100000000001
2.91,2.8719000000000006
2.15,2.4069000000000016
11.9,12.355300000000005
5.97,7.429999999999999
4.5,4.705899999999999
4.95,4.999199999999995
20.0,18.793300000000002
4.4,4.267199999999996
13.2,16.097900000000003
4.9,4.833499999999994
15.9,17.004500000000004
5.62,4.508899999999996
28.0,26.349299999999992
6.21,3.929099999999998
3.0,3.2336999999999994
8.63,9.2562
16.9,16.960500000000017
4.18,4.564500000000004
3.07,3.121199999999996
6.34,5.724999999999997
3.25,3.1338000000000004
7.25,7.122300000000001
5.85,6.117900000000007
15.59,15.270299999999999
17.2,20.5817
3.8,4.0117
4.25,4.693900000000002
6.5,5.8746
2.65,2.5144000000000015
1.25,1.5413
4.6,5.179500000000006
3.55,3.6288000000000036
2.85,2.7278999999999978
3.7,3.933999999999996
12.99,12.320000000000004
7.75,9.061399999999999
31.0,37.32599999999998
5.89,6.1548999999999925
4.3,4.500800000000006
14.25,14.251300000000004
3.96,4.057599999999996
8.45,8.756700000000011
3.42,3.3618
28.2,28.59740000000001
8.4,8.44279999999999
33.97,42.14259999999994
5.42,6.0509
7.9,8.129199999999999
34.0,35.5995
3.23,3.0983
4.76,4.660699999999995
6.75,6.1173
10.75,9.991600000000005
5.74,5.519800000000003
8.0,7.9785
56.5,58.7615
8.95,8.673000000000009
2.28,2.436400000000001
7.8,7.188699999999996
1.95,1.8582999999999985
8.0,8.6804
6.25,6.311100000000002
17.5,16.81
6.4,6.253099999999992
7.55,9.859599999999999
1.92,2.2155999999999976
2.0,2.2117999999999993
3.53,3.4963999999999955
3.96,4.196599999999995
2.1,1.9998999999999978
4.85,5.099199999999996
6.66,6.144800000000004
6.65,6.007899999999994
1.66,1.9137999999999986
5.1,4.678100000000006
3.2,3.391499999999997
6.75,6.945200000000003
5.81,5.933099999999997
3.19,3.1071999999999997
10.61,10.332300000000005
8.51,7.904299999999996
2.12,2.2640000000000016
16.71,16.681800000000017
2.72,2.9430000000000023
2.0,2.8501999999999996
12.0,12.3349
29.8,28.348600000000012
9.0,8.6794
2.4,2.6299000000000023
4.57,4.442699999999997
12.46,12.254300000000011
5.9,6.620599999999989
6.05,4.9469
0.95,1.164680000000001
70.0,69.97349999999999
2.24,2.1965000000000017
14.62,14.618799999999986
4.24,4.274800000000004
6.0,5.908999999999999
3.06,3.1251999999999986
4.6,4.845499999999999
4.35,4.393600000000005
2.76,2.4652292999999985
13.5,14.0869
10.5,14.173100000000003
7.71,8.209800000000008
5.5,5.285699999999999
7.35,7.243800000000009
18.18,17.147800000000004
10.0,9.936300000000001
9.07,8.903000000000011
8.1,8.318800000000008
2.8,2.958000000000001
5.04,5.170000000000004
8.3,8.084499999999993
43.9,43.612500000000026
5.6,5.569600000000005
