transmission_type,id_transmissao,body_type,id_body_type,modelo,id_modelos,marca,id_categoria_marca,mileage,ano,city,id_city,insurance,id_insurance,seats,engine_capacity,fuel_type,id_fuel_type,kms_driven,max_power,owner_type,id_owner_type,ID
Manual,0.1306344835831814,SUV,0.6002632621852876,Duster 85PS Diesel RxE,2.9001421305851,Renault,1.4213210909875431,15.17,2015.0,Gurgaon,1.2221060330847242,Third Party,0.2561672213768721,5.0,1461.0,Diesel,0.5145358569867878,40000.0,83.8,Second Owner,0.6196441032904012,848
Manual,0.1306344835831814,SUV,0.6002632621852876,Nexon XZ Plus HS Dark Edition,3.8295610562993927,Tata,1.2324145684656973,33.0,2022.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1199.0,Petrol,0.1808108436013733,20000.0,118.3,First Owner,0.1513159043723507,849
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Altroz XZ Diesel BSVI,3.016647699656537,Tata,1.2324145684656973,22.38,2020.0,Pune,1.0951613137788256,Zero Dep,1.3090775235586007,5.0,1497.0,Diesel,0.5145358569867878,67436.0,88.7,First Owner,0.1513159043723507,850
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Amaze S CVT i-VTEC,3.5285310606354114,Honda,0.9783027075803176,24.3,2018.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,5.0,1199.0,Petrol,0.1808108436013733,37153.0,88.7,First Owner,0.1513159043723507,851
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Baleno 1.2 CVT Zeta,2.750379810251768,Maruti,0.5428800869444625,15.1,2016.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,34521.0,83.1,Second Owner,0.6196441032904012,852
Manual,0.1306344835831814,Sedan,0.5776796017468651,Verna S Plus,3.5285310606354114,Hyundai,0.6762035848164187,20.51,2022.0,Chandigarh,1.5940326093918438,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,10000.0,113.1,First Owner,0.1513159043723507,853
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto 800 LXI Opt BSVI,3.35243980157973,Maruti,0.5428800869444625,18.9,2021.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,796.0,Petrol,0.1808108436013733,5476.0,47.3,First Owner,0.1513159043723507,854
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz ZXi Plus,3.130591051963374,Maruti,0.5428800869444625,18.0,2015.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1373.0,Petrol,0.1808108436013733,115379.0,91.1,First Owner,0.1513159043723507,855
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R LXI Minor,2.8295610562993927,Maruti,0.5428800869444625,22.54,2008.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1061.0,Petrol,0.1808108436013733,30000.0,67.0,First Owner,0.1513159043723507,856
Automatic,0.5851602224980227,SUV,0.6002632621852876,Sonet HTX Diesel AT BSVI,3.8295610562993927,Kia,1.7485740093885056,21.4,2023.0,Mumbai,0.9237651759315242,Zero Dep,1.3090775235586007,5.0,1493.0,Diesel,0.5145358569867878,10000.0,113.4,First Owner,0.1513159043723507,857
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Spark 1.0 LT Option Pack w/ Airbag,3.929561056299393,Chevrolet,2.0233810823155056,14.8,2009.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,995.0,Petrol,0.1808108436013733,70000.0,63.0,First Owner,0.1513159043723507,858
Manual,0.1306344835831814,Sedan,0.5776796017468651,Amaze VX i-Vtech,2.9001421305851,Honda,0.9783027075803176,13.0,2015.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1198.0,Petrol,0.1808108436013733,77723.0,86.7,First Owner,0.1513159043723507,859
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i10 Magna,2.2917419612261187,Hyundai,0.6762035848164187,17.0,2009.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,60000.0,78.9,Second Owner,0.6196441032904012,860
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R VXI,2.4773785381880304,Maruti,0.5428800869444625,13.45,2008.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,998.0,Petrol,0.1808108436013733,57709.0,67.1,First Owner,0.1513159043723507,861
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz ZXi Plus,3.130591051963374,Maruti,0.5428800869444625,13.2,2016.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1373.0,Petrol,0.1808108436013733,60162.0,91.1,Second Owner,0.6196441032904012,862
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift VDI,2.414587708328575,Maruti,0.5428800869444625,17.8,2013.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,96000.0,74.0,First Owner,0.1513159043723507,863
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i10 Magna 1.1L,2.5285310606354114,Hyundai,0.6762035848164187,19.01,2014.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1086.0,Petrol,0.1808108436013733,59450.0,68.0,First Owner,0.1513159043723507,864
Automatic,0.5851602224980227,SUV,0.6002632621852876,Scorpio VLS AT 2.2 mHAWK,3.929561056299393,Mahindra,1.3285017940816413,17.5,2012.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,8.0,2179.0,Diesel,0.5145358569867878,120000.0,120.0,Third Owner,1.3553447922231374,865
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift LXI BSVI,3.5285310606354114,Maruti,0.5428800869444625,21.21,2022.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,10000.0,88.5,Second Owner,0.6196441032904012,866
Automatic,0.5851602224980227,SUV,0.6002632621852876,Duster 110PS Diesel RxZ AMT,3.176348542524049,Renault,1.4213210909875431,18.5,2016.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1461.0,Diesel,0.5145358569867878,96496.0,108.4,First Owner,0.1513159043723507,867
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Spark 1.0 LT,3.22750106497143,Chevrolet,2.0233810823155056,18.6,2009.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,995.0,Petrol,0.1808108436013733,100000.0,62.0,First Owner,0.1513159043723507,868
Automatic,0.5851602224980227,Sedan,0.5776796017468651,3 Series 320i,3.6534697972437113,BMW,1.6420403354629296,18.0,2006.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1995.0,Petrol,0.1808108436013733,60000.0,154.0,Third Owner,1.3553447922231374,869
Automatic,0.5851602224980227,Sedan,0.5776796017468651,7 Series 730Ld Design Pure Excellence,3.8295610562993927,BMW,1.6420403354629296,18.8,2017.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,2993.0,Diesel,0.5145358569867878,6275000.0,261.4,First Owner,0.1513159043723507,870
Automatic,0.5851602224980227,SUV,0.6002632621852876,Compass 1.4 Limited,3.089198366805149,Jeep,1.9970521435931563,19.7,2017.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1368.0,Petrol,0.1808108436013733,75451.0,160.0,Second Owner,0.6196441032904012,871
Manual,0.1306344835831814,SUV,0.6002632621852876,Terrano XL 85 PS,3.5285310606354114,Nissan,1.9603293365684165,18.9,2014.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1461.0,Diesel,0.5145358569867878,71000.0,83.8,First Owner,0.1513159043723507,872
Automatic,0.5851602224980227,Sedan,0.5776796017468651,,3.929561056299393,Mercedes,3.929561056299393,17.57,2013.0,Ahmedabad,1.1106443702845317,Comprehensive,0.4469137531446819,5.0,2143.0,Diesel,0.5145358569867878,65000.0,170.0,First Owner,0.1513159043723507,873
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R CNG LXI,2.5991121349211186,Maruti,0.5428800869444625,22.54,2018.0,Gurgaon,1.2221060330847242,Comprehensive,0.4469137531446819,5.0,998.0,CNG,1.5242096868527688,45000.0,58.3,First Owner,0.1513159043723507,874
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift VXI,1.842789322033148,Maruti,0.5428800869444625,17.8,2011.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,73593.0,88.5,First Owner,0.1513159043723507,875
Automatic,0.5851602224980227,SUV,0.6002632621852876,Q3 35 TDI Quattro Premium Plus,3.176348542524049,Audi,1.7861987782782631,21.21,2016.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1968.0,Diesel,0.5145358569867878,100000.0,181.0,Second Owner,0.6196441032904012,876
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto 800 LXI CNG,3.089198366805149,Maruti,0.5428800869444625,17.5,2017.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,796.0,CNG,1.5242096868527688,45229.0,47.3,Second Owner,0.6196441032904012,877
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Swift VXI,1.842789322033148,Maruti,0.5428800869444625,20.36,2013.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,88122.0,88.5,Third Owner,1.3553447922231374,878
Manual,0.1306344835831814,SUV,0.6002632621852876,Vitara Brezza VDi Option,3.089198366805149,Maruti,0.5428800869444625,20.52,2018.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,73081.0,88.5,First Owner,0.1513159043723507,879
Manual,0.1306344835831814,SUV,0.6002632621852876,XUV500 W6 2WD,2.6992272878043866,Mahindra,1.3285017940816413,26.0,2014.0,Jaipur,1.2805577942736048,Third Party,0.2561672213768721,7.0,2179.0,Diesel,0.5145358569867878,99365.0,140.0,First Owner,0.1513159043723507,880
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R VXI BS IV,1.993870484806967,Maruti,0.5428800869444625,19.7,2014.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,73081.0,67.0,First Owner,0.1513159043723507,881
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Grand i10 Sportz,2.0852680731767164,Hyundai,0.6762035848164187,19.67,2014.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,75000.0,82.0,First Owner,0.1513159043723507,882
Manual,0.1306344835831814,SUV,0.6002632621852876,Venue SX Turbo iMT,3.285493011949117,Hyundai,0.6762035848164187,16.35,2020.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,998.0,Petrol,0.1808108436013733,27000.0,118.3,First Owner,0.1513159043723507,883
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i20 Asta 1.4 CRDi,2.875318546860068,Hyundai,0.6762035848164187,20.89,2015.0,Hyderabad,1.027129429868669,Not Available,1.4145877083285747,5.0,1396.0,Diesel,0.5145358569867878,76531.0,88.7,First Owner,0.1513159043723507,884
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Baleno 1.2 CVT Delta,2.8083717572294544,Maruti,0.5428800869444625,18.49,2016.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,63328.0,83.1,First Owner,0.1513159043723507,885
Automatic,0.5851602224980227,SUV,0.6002632621852876,Creta 1.6 SX Automatic,3.016647699656537,Hyundai,0.6762035848164187,28.4,2018.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1591.0,Petrol,0.1808108436013733,49364.0,121.3,Second Owner,0.6196441032904012,886
Automatic,0.5851602224980227,Sedan,0.5776796017468651,,3.929561056299393,Mercedes,3.929561056299393,24.39,2010.0,Pune,1.0951613137788256,Comprehensive,0.4469137531446819,5.0,2987.0,Diesel,0.5145358569867878,29000.0,210.0,First Owner,0.1513159043723507,887
Manual,0.1306344835831814,Sedan,0.5776796017468651,Indigo LX,3.6534697972437113,Tata,1.2324145684656973,12.0,2012.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,5.0,1405.0,Diesel,0.5145358569867878,120000.0,70.0,Second Owner,0.6196441032904012,888
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Santro Xing GLS LPG,3.6534697972437113,Hyundai,0.6762035848164187,24.3,2010.0,Lucknow,1.4981337597786497,Not Available,1.4145877083285747,5.0,1086.0,LPG,2.768863215945781,63076.0,62.1,Second Owner,0.6196441032904012,889
Manual,0.1306344835831814,Sedan,0.5776796017468651,Accent GLE,3.22750106497143,Hyundai,0.6762035848164187,22.0,2009.0,Jaipur,1.2805577942736048,Third Party,0.2561672213768721,5.0,1495.0,Petrol,0.1808108436013733,80000.0,94.0,Second Owner,0.6196441032904012,890
Manual,0.1306344835831814,Sedan,0.5776796017468651,Amaze S Option i-VTEC,3.6534697972437113,Honda,0.9783027075803176,16.0,2017.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1198.0,Petrol,0.1808108436013733,8300.0,86.7,First Owner,0.1513159043723507,891
Manual,0.1306344835831814,SUV,0.6002632621852876,Duster 110PS Diesel RxZ,2.926471069307449,Renault,1.4213210909875431,20.14,2013.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1461.0,Diesel,0.5145358569867878,80000.0,108.4,First Owner,0.1513159043723507,892
Manual,0.1306344835831814,SUV,0.6002632621852876,WR-V i-VTEC VX,2.406315182362585,Honda,0.9783027075803176,19.0,2017.0,Ahmedabad,1.1106443702845317,Zero Dep,1.3090775235586007,5.0,1199.0,Petrol,0.1808108436013733,86605.0,88.7,First Owner,0.1513159043723507,893
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Swift Dzire AMT ZXI Plus,3.089198366805149,Maruti,0.5428800869444625,19.01,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,93533.0,81.8,First Owner,0.1513159043723507,894
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i20 Sportz 1.2,2.267268191842918,Hyundai,0.6762035848164187,22.41,2014.0,Pune,1.0951613137788256,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,96999.0,82.8,First Owner,0.1513159043723507,895
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Beat LT,3.176348542524049,Chevrolet,2.0233810823155056,15.1,2012.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1199.0,Petrol,0.1808108436013733,59823.0,76.8,First Owner,0.1513159043723507,896
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Spark 1.0,3.5285310606354114,Chevrolet,2.0233810823155056,20.73,2008.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,995.0,Petrol,0.1808108436013733,60000.0,62.0,Third Owner,1.3553447922231374,897
Automatic,0.5851602224980227,SUV,0.6002632621852876,Punch Creative AMT BSVI,3.8295610562993927,Tata,1.2324145684656973,16.0,2021.0,Chennai,1.130591051963374,Zero Dep,1.3090775235586007,5.0,1199.0,Petrol,0.1808108436013733,9471.0,86.6,First Owner,0.1513159043723507,898
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto LXi,2.4230208758654377,Maruti,0.5428800869444625,17.2,2011.0,Jaipur,1.2805577942736048,Not Available,1.4145877083285747,5.0,796.0,Petrol,0.1808108436013733,72434.0,46.3,Third Owner,1.3553447922231374,899
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Grand i10 Magna,2.4971225963837878,Hyundai,0.6762035848164187,20.51,2015.0,Gurgaon,1.2221060330847242,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,45083.0,82.0,First Owner,0.1513159043723507,900
Manual,0.1306344835831814,SUV,0.6002632621852876,Nexon XZ Plus DualTone Roof,3.8295610562993927,Tata,1.2324145684656973,22.7,2021.0,Ahmedabad,1.1106443702845317,Zero Dep,1.3090775235586007,5.0,1199.0,Petrol,0.1808108436013733,10667.0,118.3,First Owner,0.1513159043723507,901
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i20 Asta 1.4 CRDi,2.875318546860068,Hyundai,0.6762035848164187,49.839999999999996,2015.0,Jaipur,1.2805577942736048,Third Party,0.2561672213768721,5.0,1396.0,Diesel,0.5145358569867878,85000.0,88.7,First Owner,0.1513159043723507,902
Manual,0.1306344835831814,Sedan,0.5776796017468651,City i VTEC VX,2.7326510432913365,Honda,0.9783027075803176,11.67,2015.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,38000.0,117.3,First Owner,0.1513159043723507,903
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Swift AMT VXI,3.22750106497143,Maruti,0.5428800869444625,18.43,2019.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,35954.0,81.8,First Owner,0.1513159043723507,904
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Santro Xing GL,2.984463016285136,Hyundai,0.6762035848164187,26.6,2010.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1086.0,Petrol,0.1808108436013733,120000.0,62.0,Second Owner,0.6196441032904012,905
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Sunny XV CVT,3.8295610562993927,Nissan,1.9603293365684165,18.0,2018.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,5.0,1498.0,Petrol,0.1808108436013733,41050.0,99.6,First Owner,0.1513159043723507,906
Manual,0.1306344835831814,Hatchback,0.3631383338656007,i10 Magna,2.2917419612261187,Hyundai,0.6762035848164187,14.8,2012.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,70000.0,78.9,Second Owner,0.6196441032904012,907
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R ZXI 1.2,2.9544997929076926,Maruti,0.5428800869444625,15.9,2021.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,10000.0,81.8,First Owner,0.1513159043723507,908
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Celerio ZXI AMT,2.750379810251768,Maruti,0.5428800869444625,24.7,2016.0,Bangalore,0.8686148605655614,Zero Dep,1.3090775235586007,5.0,998.0,Petrol,0.1808108436013733,92670.0,65.7,First Owner,0.1513159043723507,909
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto LXi,2.4230208758654377,Maruti,0.5428800869444625,24.7,2012.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,796.0,Petrol,0.1808108436013733,60000.0,46.3,First Owner,0.1513159043723507,910
Manual,0.1306344835831814,SUV,0.6002632621852876,Creta 1.6 CRDi SX Plus,3.22750106497143,Hyundai,0.6762035848164187,14.28,2017.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1582.0,Diesel,0.5145358569867878,84910.0,126.2,First Owner,0.1513159043723507,911
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Vento 1.0 TSI Highline Plus AT,3.5285310606354114,Volkswagen,1.491104562694788,18.9,2022.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,999.0,Petrol,0.1808108436013733,4150.0,108.6,First Owner,0.1513159043723507,912
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Ignis 1.2 Delta BSIV,2.9001421305851,Maruti,0.5428800869444625,17.5,2017.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,20000.0,81.8,First Owner,0.1513159043723507,913
Manual,0.1306344835831814,SUV,0.6002632621852876,TUV 300 T8,2.9544997929076926,Mahindra,1.3285017940816413,18.12,2017.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,7.0,1493.0,Diesel,0.5145358569867878,48676.0,100.0,First Owner,0.1513159043723507,914
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Swift AMT ZDI,3.431621047627355,Maruti,0.5428800869444625,12.62,2018.0,Chennai,1.130591051963374,Comprehensive,0.4469137531446819,5.0,1248.0,Diesel,0.5145358569867878,30100.0,74.0,First Owner,0.1513159043723507,915
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto K10 VXI,2.2063117659014924,Maruti,0.5428800869444625,23.64,2018.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,96295.0,65.7,First Owner,0.1513159043723507,916
Manual,0.1306344835831814,MUV,1.3502737398232223,Innova Crysta 2.4 ZX 7 STR,3.5285310606354114,Toyota,1.3664149195730433,22.07,2020.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,7.0,2393.0,Diesel,0.5145358569867878,103000.0,148.0,First Owner,0.1513159043723507,917
Manual,0.1306344835831814,SUV,0.6002632621852876,Vitara Brezza ZDi Plus,2.8295610562993927,Maruti,0.5428800869444625,18.15,2018.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1248.0,Diesel,0.5145358569867878,33000.0,88.5,Second Owner,0.6196441032904012,918
Manual,0.1306344835831814,Sedan,0.5776796017468651,Verna CRDi 1.6 SX,3.285493011949117,Hyundai,0.6762035848164187,18.0,2018.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1582.0,Diesel,0.5145358569867878,11000.0,126.2,First Owner,0.1513159043723507,919
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Jazz S,3.285493011949117,Honda,0.9783027075803176,22.05,2012.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,1198.0,Petrol,0.1808108436013733,50000.0,90.0,Second Owner,0.6196441032904012,920
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Polo 1.5 TDI Highline Plus,3.285493011949117,Volkswagen,1.491104562694788,26.6,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1498.0,Diesel,0.5145358569867878,50000.0,88.0,First Owner,0.1513159043723507,921
Automatic,0.5851602224980227,Hatchback,0.3631383338656007,Jazz 1.2 V AT i VTEC,2.7326510432913365,Honda,0.9783027075803176,21.63,2017.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1199.0,Petrol,0.1808108436013733,72000.0,88.7,First Owner,0.1513159043723507,922
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Tiago XE BSVI,3.6534697972437113,Tata,1.2324145684656973,19.01,2020.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1199.0,Petrol,0.1808108436013733,11601.0,84.8,First Owner,0.1513159043723507,923
Manual,0.1306344835831814,Sedan,0.5776796017468651,Swift Dzire ZXI BSVI,3.431621047627355,Maruti,0.5428800869444625,13.2,2021.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,5.0,1197.0,Petrol,0.1808108436013733,15045.0,88.5,First Owner,0.1513159043723507,924
Manual,0.1306344835831814,SUV,0.6002632621852876,XUV500 W8 FWD,3.089198366805149,Mahindra,1.3285017940816413,13.96,2013.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,7.0,2179.0,Diesel,0.5145358569867878,120000.0,140.0,First Owner,0.1513159043723507,925
Manual,0.1306344835831814,Sedan,0.5776796017468651,Ciaz VXi Option,3.5285310606354114,Maruti,0.5428800869444625,23.84,2017.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,1373.0,Petrol,0.1808108436013733,29119.0,91.1,First Owner,0.1513159043723507,926
Manual,0.1306344835831814,SUV,0.6002632621852876,XUV500 W10 2WD,2.9001421305851,Mahindra,1.3285017940816413,17.0,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.4469137531446819,7.0,2179.0,Diesel,0.5145358569867878,55000.0,140.0,First Owner,0.1513159043723507,927
Automatic,0.5851602224980227,SUV,0.6002632621852876,XUV700 AX7 AT BSVI,3.8295610562993927,Mahindra,1.3285017940816413,17.6,2022.0,Mumbai,0.9237651759315242,Comprehensive,0.4469137531446819,7.0,1999.0,Petrol,0.1808108436013733,13000.0,197.1,First Owner,0.1513159043723507,928
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Superb Elegance 2.0 TDI CR AT,3.431621047627355,Skoda,1.694428404922618,16.0,2014.0,Pune,1.0951613137788256,Comprehensive,0.4469137531446819,5.0,1968.0,Diesel,0.5145358569867878,85000.0,138.0,First Owner,0.1513159043723507,929
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R VXI BS IV,1.993870484806967,Maruti,0.5428800869444625,26.59,2016.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,30978.0,67.0,First Owner,0.1513159043723507,930
Manual,0.1306344835831814,SUV,0.6002632621852876,Ecosport 1.5 DV5 MT Titanium,2.926471069307449,Ford,1.4678332202818,14.3,2014.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1498.0,Diesel,0.5145358569867878,62000.0,89.8,Second Owner,0.6196441032904012,931
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Celerio VXI CNG,2.875318546860068,Maruti,0.5428800869444625,24.04,2016.0,Pune,1.0951613137788256,Comprehensive,0.4469137531446819,5.0,998.0,CNG,1.5242096868527688,95441.0,55.9,First Owner,0.1513159043723507,932
Automatic,0.5851602224980227,SUV,0.6002632621852876,Hector Plus Sharp DCT,3.0514098059157493,MG,1.948747464018601,14.82,2021.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,6.0,1451.0,Petrol,0.1808108436013733,25000.0,141.0,First Owner,0.1513159043723507,933
Automatic,0.5851602224980227,SUV,0.6002632621852876,SX4 S Cross Zeta AT,3.8295610562993927,Maruti,0.5428800869444625,23.1,2021.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1462.0,Petrol,0.1808108436013733,30000.0,103.2,First Owner,0.1513159043723507,934
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Wagon R LXI CNG,2.216777199579657,Maruti,0.5428800869444625,21.72,2018.0,Lucknow,1.4981337597786497,Third Party,0.2561672213768721,5.0,998.0,CNG,1.5242096868527688,120000.0,58.1,First Owner,0.1513159043723507,935
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City i VTEC CVT VX,2.4493498145877868,Honda,0.9783027075803176,20.4,2017.0,Jaipur,1.2805577942736048,Comprehensive,0.4469137531446819,5.0,1497.0,Petrol,0.1808108436013733,49044.0,117.3,First Owner,0.1513159043723507,936
Automatic,0.5851602224980227,SUV,0.6002632621852876,Creta 1.6 SX Automatic,3.016647699656537,Hyundai,0.6762035848164187,18.27,2018.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1591.0,Petrol,0.1808108436013733,35000.0,121.3,First Owner,0.1513159043723507,937
Manual,0.1306344835831814,SUV,0.6002632621852876,Ecosport 1.5 Petrol Titanium,3.089198366805149,Ford,1.4678332202818,19.81,2017.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,1496.0,Petrol,0.1808108436013733,55000.0,120.6,Second Owner,0.6196441032904012,938
Manual,0.1306344835831814,Hatchback,0.3631383338656007,Alto 800 LXI,2.000257283468368,Maruti,0.5428800869444625,22.54,2017.0,Delhi,0.768863215945781,Comprehensive,0.4469137531446819,5.0,796.0,Petrol,0.1808108436013733,98000.0,47.3,First Owner,0.1513159043723507,939
